,uuid,multiple_session_conducted,test_group
6859,716373,False,test
6860,7164197,False,control
6861,7164283,False,control
6862,7164349,False,control
6863,7164591,False,control
6864,7164687,False,control
6865,7164986,False,control
6866,716566,True,control
6867,7165745,False,control
6868,7165860,False,control
6869,7166794,False,control
6870,7166806,False,control
6871,7167538,False,test
6872,7169032,True,control
6873,7170469,False,control
6874,7171094,False,test
6875,7172124,False,control
6876,7173374,False,control
6877,7173483,True,control
6878,7173649,False,test
6879,7174297,False,test
6880,7175632,False,control
6881,7176084,False,test
6882,7176791,False,test
6883,7179678,False,test
6884,7180594,True,test
6885,7180964,False,control
6886,7181110,False,test
6887,7182235,False,control
6888,7184255,False,control
6889,7184737,False,control
6890,7185718,False,control
6891,7186425,False,control
6892,7187228,False,control
6893,7188073,False,control
6894,7189505,False,control
6895,7190559,False,test
6896,7191343,False,control
6897,7191471,False,test
6898,7191924,False,control
6899,7192224,False,control
6900,719238,True,control
6901,7192937,False,control
6902,7193194,False,control
6903,7193930,False,control
6904,7193980,False,control
6905,7196832,False,test
6906,7197739,False,test
6907,7199159,False,control
6908,7200467,False,test
6909,7200734,False,test
6910,720179,False,control
6911,7203835,False,control
6912,7206296,False,test
6913,720716,False,test
6914,7207799,False,test
6915,7209849,False,control
6916,7210047,False,test
6917,7210622,True,test
6918,7211703,False,control
6919,7215753,False,test
6920,7217624,False,control
6921,7218456,False,test
6922,7220163,False,control
6923,7220438,False,control
6924,7220540,False,control
6925,7221073,False,test
6926,7221420,False,control
6927,7221962,False,control
6928,7222108,True,control
6929,7222150,True,control
6930,7222756,False,control
6931,7222781,False,test
6932,7223412,False,control
6933,7224774,False,control
6934,7225587,False,control
6935,7225952,False,test
6936,7227157,False,control
6937,7227366,False,control
6938,7229124,False,test
6939,7230256,False,control
6940,7230406,False,test
6941,7235582,False,test
6942,723575,False,test
6943,7236106,False,test
6944,7237387,False,control
6945,723743,True,test
6946,7238782,False,control
6947,7239782,True,test
6948,7239857,False,control
6949,7241819,True,test
6950,7242628,True,control
6951,724278,False,control
6952,7244261,False,control
6953,7245552,False,control
6954,7246611,False,control
6955,7247635,False,test
6956,724774,False,control
6957,7247765,False,test
6958,7248287,False,test
6959,7248486,False,control
6960,7248515,True,control
6961,7249345,False,test
6962,724939,False,test
6963,7249944,False,control
6964,7250128,False,test
6965,7250820,False,test
6966,7251512,False,control
6967,7251944,False,control
6968,7255138,False,control
6969,7256057,False,control
6970,7256418,False,control
6971,7257110,False,test
6972,7257383,False,test
6973,7257418,False,test
6974,7258909,False,control
6975,7259973,False,control
6976,7260010,True,test
6977,7262358,False,control
6978,7262870,False,control
6979,7263106,False,test
6980,7264382,False,test
6981,7265375,False,test
6982,7266628,False,control
6983,7269294,False,control
6984,7269810,False,control
6985,72710,False,test
6986,7271508,False,control
6987,7272835,False,test
6988,7273955,False,control
6989,7274486,False,test
6990,727548,False,control
6991,7275846,False,control
6992,7276635,False,control
6993,7277491,False,test
6994,7277519,False,test
6995,7278746,False,control
6996,727893,False,test
6997,7280566,False,control
6998,7281985,False,test
6999,7282373,False,control
7000,7283477,False,control
7001,728373,False,control
7002,7284777,False,test
7003,7286678,False,control
7004,7287129,False,control
7005,7287289,False,control
7006,7287943,False,control
7007,7288867,False,control
7008,729277,False,control
7009,7293404,True,control
7010,7293742,False,test
7011,7294720,False,control
7012,7295481,False,control
7013,7295694,False,test
7014,729586,True,control
7015,729622,False,test
7016,7296530,False,control
7017,7297158,False,control
7018,7300396,False,control
7019,7303169,False,test
7020,7304753,False,control
7021,7306124,False,control
7022,7306233,False,control
7023,7306757,False,test
7024,7308807,False,control
7025,7310386,False,test
7026,7310494,False,test
7027,7310666,True,control
7028,7311698,False,control
7029,7311702,False,control
7030,7315015,False,test
7031,731816,False,control
7032,7318389,False,test
7033,7318465,False,test
7034,7318600,False,control
7035,7318820,False,test
7036,7322636,False,test
7037,7323835,True,control
7038,7324371,False,test
7039,7325701,False,control
7040,7325849,False,control
7041,7326476,False,test
7042,7326648,False,control
7043,7327175,False,control
7044,7327381,False,control
7045,7328771,True,control
7046,7329172,False,control
7047,7329678,False,control
7048,7330371,False,test
7049,7330499,False,test
7050,733115,False,control
7051,7331746,False,control
7052,7335090,False,test
7053,7335129,False,control
7054,7335944,False,control
7055,7336567,False,control
7056,7337522,False,test
7057,7338056,False,control
7058,7338057,False,test
7059,7340533,False,control
7060,7341259,False,control
7061,7341554,False,control
7062,7341811,False,control
7063,73436,False,test
7064,7345320,False,test
7065,734543,False,test
7066,7346456,False,test
7067,734686,False,control
7068,7347592,False,test
7069,7349674,False,test
7070,7350872,False,test
7071,7350878,False,test
7072,7351159,False,test
7073,7353273,False,control
7074,7354872,False,test
7075,737696,False,control
7076,738714,False,test
7077,7392,False,control
7078,739332,True,control
7079,739493,False,test
7080,741418,False,control
7081,744877,False,control
7082,744934,False,test
7083,745561,False,test
7084,746366,False,control
7085,746967,False,test
7086,74698,False,control
7087,74757,False,control
7088,747847,True,control
7089,748560,False,test
7090,749748,False,control
7091,74985,False,control
7092,750831,False,control
7093,752283,False,control
7094,752613,False,control
7095,752977,False,test
7096,754622,False,control
7097,755473,False,control
7098,759287,False,test
7099,759449,False,control
7100,760613,False,control
7101,760983,False,control
7102,761135,False,control
7103,761166,False,test
7104,761696,True,test
7105,762598,False,test
7106,764733,False,control
7107,768825,True,control
7108,769591,False,test
7109,77167,False,test
7110,773500,False,control
7111,7740,False,control
7112,775149,True,control
7113,775636,False,test
7114,775962,True,test
7115,776184,False,test
7116,777539,False,control
7117,779118,False,control
7118,780061,False,test
7119,780453,False,test
7120,780518,False,control
7121,782061,False,control
7122,782648,False,test
7123,78304,False,control
7124,783174,False,control
7125,783665,False,test
7126,783675,False,control
7127,783891,True,control
7128,784386,False,test
7129,784814,False,control
7130,785466,False,control
7131,785472,False,control
7132,785856,False,control
7133,786440,False,test
7134,790516,False,control
7135,792058,False,control
7136,793218,True,control
7137,793685,False,test
7138,794026,False,test
7139,794389,False,control
7140,799221,False,test
7141,800998,False,test
7142,801078,False,test
7143,802350,False,test
7144,802907,False,control
7145,803436,False,control
7146,806925,False,control
7147,807659,False,test
7148,80879,False,control
7149,809068,False,control
7150,80991,False,test
7151,81144,False,control
7152,812114,False,control
7153,812153,False,control
7154,813982,False,control
7155,815607,False,control
7156,816843,False,control
7157,816920,False,control
7158,817697,False,control
7159,818574,False,test
7160,81896,False,control
7161,819136,False,control
7162,819872,False,test
7163,820377,False,control
7164,820958,False,control
7165,821394,False,test
7166,823694,False,control
7167,823808,False,control
7168,824556,False,test
7169,827412,False,test
7170,828506,False,control
7171,829598,False,control
7172,829773,False,control
7173,830164,False,control
7174,83070,False,control
7175,83171,True,control
7176,832693,False,test
7177,833744,False,control
7178,835515,False,test
7179,836176,False,test
7180,836508,False,test
7181,840552,True,control
7182,840734,False,control
7183,842709,True,control
7184,843706,False,control
7185,844913,False,control
7186,845068,False,test
7187,845441,True,control
7188,845637,False,test
7189,846053,False,test
7190,846642,False,test
7191,847201,False,test
7192,849192,False,test
7193,849259,False,test
7194,849602,True,control
7195,85015,False,control
7196,85060,False,control
7197,852266,False,control
7198,852934,False,control
7199,85436,False,control
7200,857886,False,test
7201,85807,False,test
7202,859053,False,test
7203,859295,False,control
7204,860112,False,control
7205,860656,False,control
7206,861359,False,control
7207,861829,False,control
7208,863151,False,control
7209,864027,False,test
7210,864207,True,test
7211,86425,False,control
7212,864324,False,control
7213,864879,False,control
7214,865071,False,test
7215,867559,False,test
7216,872726,False,test
7217,87370,False,test
7218,874046,False,test
7219,877368,False,test
7220,878541,False,control
7221,878697,False,control
7222,879568,False,control
7223,879624,False,test
7224,880083,False,test
7225,880897,False,test
7226,882134,False,test
7227,882921,False,control
7228,883308,False,control
7229,884445,False,test
7230,88498,False,control
7231,885401,True,control
7232,888052,False,control
7233,888338,False,test
7234,890282,False,control
7235,890419,True,test
7236,891848,False,control
7237,891933,False,control
7238,897021,True,control
7239,897661,True,control
7240,897749,False,test
7241,897988,False,control
7242,900154,False,test
7243,902456,False,control
7244,90372,False,test
7245,904133,False,control
7246,906238,False,test
7247,906735,True,control
7248,907126,False,control
7249,907383,False,test
7250,908055,False,control
7251,909059,False,control
7252,909131,False,test
7253,909700,False,test
7254,910157,False,test
7255,912305,False,control
7256,912862,False,test
7257,91299,False,test
7258,916178,True,test
7259,917473,False,test
7260,918016,False,control
7261,918320,False,test
7262,918330,False,control
7263,918343,False,test
7264,919055,False,test
7265,9192,False,test
7266,919586,False,control
7267,92040,False,test
7268,92123,False,test
7269,921340,False,control
7270,921416,True,control
7271,921552,False,test
7272,924400,False,control
7273,926066,False,control
7274,926215,False,test
7275,927054,False,control
7276,927170,False,test
7277,928800,False,test
7278,930207,True,control
7279,930862,False,control
7280,931889,False,control
7281,932256,False,test
7282,93507,False,control
7283,935132,False,control
7284,93599,False,control
7285,936935,False,control
7286,937757,False,control
7287,937824,True,control
7288,942043,False,control
7289,942671,False,control
7290,946193,False,test
7291,946736,False,control
7292,947550,True,control
7293,947710,False,control
7294,949675,False,test
7295,94985,True,control
7296,95149,False,control
7297,952268,True,test
7298,952418,False,test
7299,952651,False,control
7300,952676,False,control
7301,954860,False,test
7302,95540,False,control
7303,956166,True,control
7304,956315,False,test
7305,957128,False,control
7306,957446,False,test
7307,95885,True,test
7308,95894,False,control
7309,959160,True,test
7310,960184,True,test
7311,961436,False,test
7312,961919,False,test
7313,962656,False,test
7314,96479,False,test
7315,96661,False,test
7316,967615,True,control
7317,969671,True,test
7318,969913,False,control
7319,97002,True,test
7320,970749,False,control
7321,974870,False,test
7322,97522,False,control
7323,975584,False,control
7324,977114,False,test
7325,977832,False,test
7326,97803,True,test
7327,978697,False,control
7328,978709,False,test
7329,978814,False,control
7330,980139,False,control
7331,980559,False,control
7332,981214,False,test
7333,981980,False,control
7334,982059,False,control
7335,983318,False,control
7336,985721,False,test
7337,987126,False,test
7338,987999,False,control
7339,988531,False,test
7340,988925,False,control
7341,989437,False,test
7342,990750,True,control
7343,990976,False,control
7344,991448,False,control
7345,991940,False,control
7346,992109,False,test
7347,992464,False,control
7348,992771,False,test
7349,993469,False,control
7350,99404,False,control
